_fixture_id,player_id,alt_id,name,player_team,_player_team_abbr,_player_team_name,opponent_team,_opponent_team_abbr,_opponent_team_name,match_difficulty,was_home_match,player_team_goals,opponent_team_goals,player_team_total_goals,opponent_team_total_goals,player_team_relavent_avg_goals,opponent_team_relavent_avg_goals,player_team_avg_goals,opponent_team_avg_goals,played_minutes,goal_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,team_selected,points
121,325,132015,Pierre-Emile Højbjerg,16,SOU,Southampton,1,ARS,Arsenal,2,0,2,2,29,24,1.1818181818181819,0,2.6363636363636362,2.1818181818181817,1,0,0,0,2,0,0,0,0,0,0,0,13,14.2,22.6,13.0,5.0,28996,2
138,325,132015,Pierre-Emile Højbjerg,16,SOU,Southampton,18,WAT,Watford,2,1,2,1,33,15,1.5,0,2.75,1.25,1,0,1,0,1,0,0,0,0,0,0,0,27,18.2,18.7,1.0,3.8,28601,5
150,325,132015,Pierre-Emile Højbjerg,16,SOU,Southampton,14,NOR,Norwich,2,1,2,1,35,23,1.5384615384615385,0,2.6923076923076925,1.7692307692307692,1,0,0,0,1,0,0,0,0,0,0,0,18,29.4,37.3,10.0,7.7,28720,2
156,325,132015,Pierre-Emile Højbjerg,16,SOU,Southampton,13,NEW,Newcastle,2,0,1,2,38,36,1.1428571428571428,0,2.7142857142857144,2.5714285714285716,1,0,0,0,2,0,0,0,1,0,0,0,8,13.4,4.4,3.0,2.1,28178,1
3,326,204481,Tyreke Johnson,16,SOU,Southampton,5,BUR,Burnley,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2163,0
19,326,204481,Tyreke Johnson,16,SOU,Southampton,10,LIV,Liverpool,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1768,0
23,326,204481,Tyreke Johnson,16,SOU,Southampton,4,BHA,Brighton,2,0,2,0,3,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1608,0
39,326,204481,Tyreke Johnson,16,SOU,Southampton,12,MUN,Man Utd,2,1,1,1,6,5,1.5,0,3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1467,0
47,326,204481,Tyreke Johnson,16,SOU,Southampton,15,SHU,Sheffield Utd,2,0,1,0,8,5,1.3333333333333333,0,2.6666666666666665,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1733,0
59,326,204481,Tyreke Johnson,16,SOU,Southampton,3,BOU,AFC Bournemouth,2,1,1,3,10,12,1.25,0,2.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1935,0
69,326,204481,Tyreke Johnson,16,SOU,Southampton,17,TOT,Spurs,2,0,1,2,12,17,1.2,0,2.4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2231,0
78,326,204481,Tyreke Johnson,16,SOU,Southampton,6,CHE,Chelsea,4,1,1,4,14,19,1,0,2.3333333333333335,3.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1957,0
90,326,204481,Tyreke Johnson,16,SOU,Southampton,20,WOL,Wolves,2,0,1,1,17,23,1.2857142857142858,0,2.4285714285714284,3.2857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1893,0
98,326,204481,Tyreke Johnson,16,SOU,Southampton,9,LEI,Leicester,4,1,0,9,20,33,1.25,0,2.5,4.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1884,0
107,326,204481,Tyreke Johnson,16,SOU,Southampton,11,MCI,Man City,2,0,1,2,23,35,1.2222222222222223,0,2.5555555555555554,3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1873,0
118,326,204481,Tyreke Johnson,16,SOU,Southampton,8,EVE,Everton,2,1,1,2,26,29,1.4,0,2.6,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1836,0
121,326,204481,Tyreke Johnson,16,SOU,Southampton,1,ARS,Arsenal,2,0,2,2,29,24,1.1818181818181819,0,2.6363636363636362,2.1818181818181817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1779,0
138,326,204481,Tyreke Johnson,16,SOU,Southampton,18,WAT,Watford,2,1,2,1,33,15,1.5,0,2.75,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1771,0
150,326,204481,Tyreke Johnson,16,SOU,Southampton,14,NOR,Norwich,2,1,2,1,35,23,1.5384615384615385,0,2.6923076923076925,1.7692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1757,0
156,326,204481,Tyreke Johnson,16,SOU,Southampton,13,NEW,Newcastle,2,0,1,2,38,36,1.1428571428571428,0,2.7142857142857144,2.5714285714285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1732,0
3,327,193109,Callum Slattery,16,SOU,Southampton,5,BUR,Burnley,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10048,0
19,327,193109,Callum Slattery,16,SOU,Southampton,10,LIV,Liverpool,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12295,0
23,327,193109,Callum Slattery,16,SOU,Southampton,4,BHA,Brighton,2,0,2,0,3,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11891,0
39,327,193109,Callum Slattery,16,SOU,Southampton,12,MUN,Man Utd,2,1,1,1,6,5,1.5,0,3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11396,0
47,327,193109,Callum Slattery,16,SOU,Southampton,15,SHU,Sheffield Utd,2,0,1,0,8,5,1.3333333333333333,0,2.6666666666666665,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11109,0
59,327,193109,Callum Slattery,16,SOU,Southampton,3,BOU,AFC Bournemouth,2,1,1,3,10,12,1.25,0,2.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16834,0
69,327,193109,Callum Slattery,16,SOU,Southampton,17,TOT,Spurs,2,0,1,2,12,17,1.2,0,2.4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,26106,0
78,327,193109,Callum Slattery,16,SOU,Southampton,6,CHE,Chelsea,4,1,1,4,14,19,1,0,2.3333333333333335,3.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,26624,0
90,327,193109,Callum Slattery,16,SOU,Southampton,20,WOL,Wolves,2,0,1,1,17,23,1.2857142857142858,0,2.4285714285714284,3.2857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27283,0
98,327,193109,Callum Slattery,16,SOU,Southampton,9,LEI,Leicester,4,1,0,9,20,33,1.25,0,2.5,4.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27306,0
107,327,193109,Callum Slattery,16,SOU,Southampton,11,MCI,Man City,2,0,1,2,23,35,1.2222222222222223,0,2.5555555555555554,3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27405,0
118,327,193109,Callum Slattery,16,SOU,Southampton,8,EVE,Everton,2,1,1,2,26,29,1.4,0,2.6,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28017,0
121,327,193109,Callum Slattery,16,SOU,Southampton,1,ARS,Arsenal,2,0,2,2,29,24,1.1818181818181819,0,2.6363636363636362,2.1818181818181817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28564,0
138,327,193109,Callum Slattery,16,SOU,Southampton,18,WAT,Watford,2,1,2,1,33,15,1.5,0,2.75,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28288,0
150,327,193109,Callum Slattery,16,SOU,Southampton,14,NOR,Norwich,2,1,2,1,35,23,1.5384615384615385,0,2.6923076923076925,1.7692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28006,0
156,327,193109,Callum Slattery,16,SOU,Southampton,13,NEW,Newcastle,2,0,1,2,38,36,1.1428571428571428,0,2.7142857142857144,2.5714285714285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27473,0
3,328,78056,Oriol Romeu,16,SOU,Southampton,5,BUR,Burnley,2,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,8,8.8,12.6,11.0,3.2,71666,2
19,328,78056,Oriol Romeu,16,SOU,Southampton,10,LIV,Liverpool,2,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,12,16.4,14.4,0.0,3.1,81446,1
23,328,78056,Oriol Romeu,16,SOU,Southampton,4,BHA,Brighton,2,0,2,0,3,1,1,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,14,5.4,2.9,0.0,0.8,77994,3
39,328,78056,Oriol Romeu,16,SOU,Southampton,12,MUN,Man Utd,2,1,1,1,6,5,1.5,0,3,2.5,1,0,0,0,1,0,0,0,0,0,0,0,19,20.8,12.7,8.0,4.2,76790,2
47,328,78056,Oriol Romeu,16,SOU,Southampton,15,SHU,Sheffield Utd,2,0,1,0,8,5,1.3333333333333333,0,2.6666666666666665,1.6666666666666667,1,0,0,1,0,0,0,0,0,0,0,0,18,11.4,2.9,0.0,1.4,78363,3
59,328,78056,Oriol Romeu,16,SOU,Southampton,3,BOU,AFC Bournemouth,2,1,1,3,10,12,1.25,0,2.5,3,1,0,0,0,3,0,0,0,1,0,0,0,23,31.6,34.1,0.0,6.6,83714,1
69,328,78056,Oriol Romeu,16,SOU,Southampton,17,TOT,Spurs,2,0,1,2,12,17,1.2,0,2.4,3.4,1,0,0,0,2,0,0,0,0,0,0,0,10,15.0,5.9,0.0,2.1,81194,2
78,328,78056,Oriol Romeu,16,SOU,Southampton,6,CHE,Chelsea,4,1,1,4,14,19,1,0,2.3333333333333335,3.1666666666666665,1,0,0,0,4,0,0,0,0,0,0,0,10,13.6,4.8,18.0,3.6,80708,2
90,328,78056,Oriol Romeu,16,SOU,Southampton,20,WOL,Wolves,2,0,1,1,17,23,1.2857142857142858,0,2.4285714285714284,3.2857142857142856,1,0,0,0,1,0,0,0,0,0,0,0,10,10.4,12.3,2.0,2.5,78914,2
98,328,78056,Oriol Romeu,16,SOU,Southampton,9,LEI,Leicester,4,1,0,9,20,33,1.25,0,2.5,4.125,1,0,0,0,9,0,0,0,0,0,0,0,12,19.0,3.4,0.0,2.2,77446,2
107,328,78056,Oriol Romeu,16,SOU,Southampton,11,MCI,Man City,2,0,1,2,23,35,1.2222222222222223,0,2.5555555555555554,3.888888888888889,1,0,0,0,2,0,0,0,0,0,0,0,10,26.6,2.5,0.0,2.9,74030,2
118,328,78056,Oriol Romeu,16,SOU,Southampton,8,EVE,Everton,2,1,1,2,26,29,1.4,0,2.6,2.9,1,0,0,0,2,0,0,0,0,0,0,0,9,11.0,1.5,2.0,1.5,72587,2
121,328,78056,Oriol Romeu,16,SOU,Southampton,1,ARS,Arsenal,2,0,2,2,29,24,1.1818181818181819,0,2.6363636363636362,2.1818181818181817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,71865,0
138,328,78056,Oriol Romeu,16,SOU,Southampton,18,WAT,Watford,2,1,2,1,33,15,1.5,0,2.75,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,71722,0
150,328,78056,Oriol Romeu,16,SOU,Southampton,14,NOR,Norwich,2,1,2,1,35,23,1.5384615384615385,0,2.6923076923076925,1.7692307692307692,0.5,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0.6,0.0,0.2,70275,1
156,328,78056,Oriol Romeu,16,SOU,Southampton,13,NEW,Newcastle,2,0,1,2,38,36,1.1428571428571428,0,2.7142857142857144,2.5714285714285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68366,0
6,329,115556,Ben Davies,17,TOT,Spurs,2,AVL,Aston Villa,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9750,0
16,329,115556,Ben Davies,17,TOT,Spurs,11,MCI,Man City,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8293,0
28,329,115556,Ben Davies,17,TOT,Spurs,13,NEW,Newcastle,4,1,0,1,3,1,2,0,3,1,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.2,4.0,0.3,9198,1
31,329,115556,Ben Davies,17,TOT,Spurs,1,ARS,Arsenal,4,0,2,2,4,6,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9789,0
48,329,115556,Ben Davies,17,TOT,Spurs,7,CRY,Crystal Palace,2,1,4,0,7,4,1,0,2.3333333333333335,1.3333333333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,5,5.8,0.4,2.0,0.8,10709,1
56,329,115556,Ben Davies,17,TOT,Spurs,9,LEI,Leicester,4,0,1,2,11,17,1.75,0,2.75,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11061,0
69,329,115556,Ben Davies,17,TOT,Spurs,16,SOU,Southampton,2,1,2,1,17,12,1.4,0,3.4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11026,0
72,329,115556,Ben Davies,17,TOT,Spurs,4,BHA,Brighton,4,0,0,3,19,10,1.8333333333333333,0,3.1666666666666665,1.6666666666666667,1,0,0,0,3,0,0,0,0,0,0,0,12,11.8,3.7,2.0,1.8,10793,1
89,329,115556,Ben Davies,17,TOT,Spurs,18,WAT,Watford,4,1,1,1,24,9,1.8571428571428572,0,3.4285714285714284,1.2857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10794,0
94,329,115556,Ben Davies,17,TOT,Spurs,10,LIV,Liverpool,4,0,1,2,28,41,1.5,0,3.5,5.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10642,0
106,329,115556,Ben Davies,17,TOT,Spurs,8,EVE,Everton,4,0,1,1,29,26,1.4444444444444444,0,3.2222222222222223,2.888888888888889,1,0,0,0,1,0,0,0,0,0,0,0,5,14.2,15.6,2.0,3.2,10927,2
119,329,115556,Ben Davies,17,TOT,Spurs,15,SHU,Sheffield Utd,4,1,1,1,35,16,2.1,0,3.5,1.6,1,0,0,0,1,0,0,0,0,0,0,0,8,18.6,8.8,2.0,2.9,11543,2
130,329,115556,Ben Davies,17,TOT,Spurs,19,WHU,West Ham,4,0,3,2,36,24,1.2727272727272727,0,3.272727272727273,2.1818181818181817,1,0,0,0,1,0,0,0,1,0,0,0,11,10.0,15.8,0.0,2.6,12055,1
139,329,115556,Ben Davies,17,TOT,Spurs,3,BOU,AFC Bournemouth,4,1,3,2,39,22,1.8333333333333333,0,3.25,1.8333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11152,0
144,329,115556,Ben Davies,17,TOT,Spurs,12,MUN,Man Utd,4,0,1,2,42,37,1.3076923076923077,0,3.230769230769231,2.8461538461538463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10468,0
158,329,115556,Ben Davies,17,TOT,Spurs,5,BUR,Burnley,4,1,5,0,43,25,1.7857142857142858,0,3.0714285714285716,1.7857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9964,0
6,33,27770,Birkir Bjarnason,2,AVL,Aston Villa,17,TOT,Spurs,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9062,0
12,33,27770,Birkir Bjarnason,2,AVL,Aston Villa,3,BOU,AFC Bournemouth,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6899,0
21,33,27770,Birkir Bjarnason,2,AVL,Aston Villa,8,EVE,Everton,3,1,2,0,2,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5737,0
34,33,27770,Birkir Bjarnason,2,AVL,Aston Villa,7,CRY,Crystal Palace,3,0,0,1,5,3,1,0,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4839,0
41,33,27770,Birkir Bjarnason,2,AVL,Aston Villa,19,WHU,West Ham,2,1,0,0,6,8,1.3333333333333333,0,2,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4212,0
51,33,27770,Birkir Bjarnason,2,AVL,Aston Villa,1,ARS,Arsenal,4,0,2,3,6,10,0.5,0,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3895,0
61,33,27770,Birkir Bjarnason,2,AVL,Aston Villa,5,BUR,Burnley,2,1,2,2,10,10,1.2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3627,0
77,33,27770,Birkir Bjarnason,2,AVL,Aston Villa,14,NOR,Norwich,2,0,5,1,12,12,0.6666666666666666,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3406,0
81,33,27770,Birkir Bjarnason,2,AVL,Aston Villa,4,BHA,Brighton,3,1,2,1,17,14,1.1428571428571428,0,2.4285714285714284,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3198,0
95,33,27770,Birkir Bjarnason,2,AVL,Aston Villa,11,MCI,Man City,4,0,0,3,20,28,1.25,0,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3112,0
102,33,27770,Birkir Bjarnason,2,AVL,Aston Villa,10,LIV,Liverpool,5,1,1,2,21,45,1.2222222222222223,0,2.3333333333333335,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3001,0
120,33,27770,Birkir Bjarnason,2,AVL,Aston Villa,20,WOL,Wolves,3,0,1,2,22,27,1,0,2.2,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2944,0
122,33,27770,Birkir Bjarnason,2,AVL,Aston Villa,13,NEW,Newcastle,3,1,2,0,23,28,1.0909090909090908,0,2.090909090909091,2.5454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2853,0
135,33,27770,Birkir Bjarnason,2,AVL,Aston Villa,12,MUN,Man Utd,4,0,2,2,25,35,0.9166666666666666,0,2.0833333333333335,2.9166666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2792,0
147,33,27770,Birkir Bjarnason,2,AVL,Aston Villa,6,CHE,Chelsea,4,0,1,2,27,31,1,0,2.076923076923077,2.3846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2757,0
151,33,27770,Birkir Bjarnason,2,AVL,Aston Villa,9,LEI,Leicester,4,1,1,4,28,47,1,0,2,3.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2703,0
6,330,39194,Jan Vertonghen,17,TOT,Spurs,2,AVL,Aston Villa,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,199716,0
16,330,39194,Jan Vertonghen,17,TOT,Spurs,11,MCI,Man City,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,174452,0
28,330,39194,Jan Vertonghen,17,TOT,Spurs,13,NEW,Newcastle,4,1,0,1,3,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,144977,0
31,330,39194,Jan Vertonghen,17,TOT,Spurs,1,ARS,Arsenal,4,0,2,2,4,6,1,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,12,13.4,0.1,0.0,1.4,127900,1
48,330,39194,Jan Vertonghen,17,TOT,Spurs,7,CRY,Crystal Palace,2,1,4,0,7,4,1,0,2.3333333333333335,1.3333333333333333,1,0,0,1,0,0,0,0,1,0,0,0,25,26.0,1.7,0.0,2.8,133069,5
56,330,39194,Jan Vertonghen,17,TOT,Spurs,9,LEI,Leicester,4,0,1,2,11,17,1.75,0,2.75,4.25,1,0,0,0,2,0,0,0,0,0,0,0,16,19.2,0.2,0.0,1.9,140009,1
69,330,39194,Jan Vertonghen,17,TOT,Spurs,16,SOU,Southampton,2,1,2,1,17,12,1.4,0,3.4,2.4,1,0,0,0,1,0,0,0,0,0,0,0,17,17.6,0.0,2.0,2.0,142535,2
72,330,39194,Jan Vertonghen,17,TOT,Spurs,4,BHA,Brighton,4,0,0,3,19,10,1.8333333333333333,0,3.1666666666666665,1.6666666666666667,1,0,0,0,3,0,0,0,0,0,0,0,11,22.6,0.9,0.0,2.4,142627,1
89,330,39194,Jan Vertonghen,17,TOT,Spurs,18,WAT,Watford,4,1,1,1,24,9,1.8571428571428572,0,3.4285714285714284,1.2857142857142858,1,0,0,0,1,0,0,0,0,0,0,0,14,12.4,4.2,2.0,1.9,138208,2
94,330,39194,Jan Vertonghen,17,TOT,Spurs,10,LIV,Liverpool,4,0,1,2,28,41,1.5,0,3.5,5.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,131508,0
106,330,39194,Jan Vertonghen,17,TOT,Spurs,8,EVE,Everton,4,0,1,1,29,26,1.4444444444444444,0,3.2222222222222223,2.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,122967,0
119,330,39194,Jan Vertonghen,17,TOT,Spurs,15,SHU,Sheffield Utd,4,1,1,1,35,16,2.1,0,3.5,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,110238,0
130,330,39194,Jan Vertonghen,17,TOT,Spurs,19,WHU,West Ham,4,0,3,2,36,24,1.2727272727272727,0,3.272727272727273,2.1818181818181817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100929,0
139,330,39194,Jan Vertonghen,17,TOT,Spurs,3,BOU,AFC Bournemouth,4,1,3,2,39,22,1.8333333333333333,0,3.25,1.8333333333333333,1,0,0,0,2,0,0,0,0,0,0,0,15,23.6,1.7,0.0,2.5,99438,1
144,330,39194,Jan Vertonghen,17,TOT,Spurs,12,MUN,Man Utd,4,0,1,2,42,37,1.3076923076923077,0,3.230769230769231,2.8461538461538463,1,0,0,0,2,0,0,0,0,0,0,0,11,14.0,1.1,0.0,1.5,99637,1
158,330,39194,Jan Vertonghen,17,TOT,Spurs,5,BUR,Burnley,4,1,5,0,43,25,1.7857142857142858,0,3.0714285714285716,1.7857142857142858,1,0,1,1,0,0,0,0,0,0,0,2,49,43.0,21.1,0.0,6.4,101325,11
6,331,55605,Toby Alderweireld,17,TOT,Spurs,2,AVL,Aston Villa,4,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17,17.6,26.5,8.0,5.2,436313,2
16,331,55605,Toby Alderweireld,17,TOT,Spurs,11,MCI,Man City,4,0,2,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,16,31.0,0.1,0.0,3.1,436403,1
28,331,55605,Toby Alderweireld,17,TOT,Spurs,13,NEW,Newcastle,4,1,0,1,3,1,2,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,14,16.2,5.8,0.0,2.2,445596,2
31,331,55605,Toby Alderweireld,17,TOT,Spurs,1,ARS,Arsenal,4,0,2,2,4,6,1,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,13,18.4,0.1,2.0,2.1,415297,1
48,331,55605,Toby Alderweireld,17,TOT,Spurs,7,CRY,Crystal Palace,2,1,4,0,7,4,1,0,2.3333333333333335,1.3333333333333333,1,0,1,1,0,0,0,0,0,0,0,1,38,39.6,12.8,0.0,5.2,426649,10
56,331,55605,Toby Alderweireld,17,TOT,Spurs,9,LEI,Leicester,4,0,1,2,11,17,1.75,0,2.75,4.25,1,0,0,0,2,0,0,0,0,0,0,0,11,22.0,0.3,2.0,2.4,474826,1
69,331,55605,Toby Alderweireld,17,TOT,Spurs,16,SOU,Southampton,2,1,2,1,17,12,1.4,0,3.4,2.4,1,0,0,0,1,0,0,0,0,0,0,0,13,23.6,0.3,0.0,2.4,494796,2
72,331,55605,Toby Alderweireld,17,TOT,Spurs,4,BHA,Brighton,4,0,0,3,19,10,1.8333333333333333,0,3.1666666666666665,1.6666666666666667,1,0,0,0,3,0,0,0,0,0,0,0,16,29.8,2.0,2.0,3.4,491057,1
89,331,55605,Toby Alderweireld,17,TOT,Spurs,18,WAT,Watford,4,1,1,1,24,9,1.8571428571428572,0,3.4285714285714284,1.2857142857142858,1,0,0,0,1,0,0,0,0,0,0,0,19,31.8,30.8,0.0,6.3,466316,2
94,331,55605,Toby Alderweireld,17,TOT,Spurs,10,LIV,Liverpool,4,0,1,2,28,41,1.5,0,3.5,5.125,1,0,0,0,2,0,0,0,0,0,0,0,12,31.0,10.1,19.0,6.0,429960,1
106,331,55605,Toby Alderweireld,17,TOT,Spurs,8,EVE,Everton,4,0,1,1,29,26,1.4444444444444444,0,3.2222222222222223,2.888888888888889,1,0,0,0,1,0,0,0,0,0,0,0,15,13.4,3.2,6.0,2.3,412209,2
119,331,55605,Toby Alderweireld,17,TOT,Spurs,15,SHU,Sheffield Utd,4,1,1,1,35,16,2.1,0,3.5,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,410056,0
130,331,55605,Toby Alderweireld,17,TOT,Spurs,19,WHU,West Ham,4,0,3,2,36,24,1.2727272727272727,0,3.272727272727273,2.1818181818181817,1,0,0,0,2,0,0,0,0,0,0,0,12,14.0,0.1,54.0,6.8,394341,1
139,331,55605,Toby Alderweireld,17,TOT,Spurs,3,BOU,AFC Bournemouth,4,1,3,2,39,22,1.8333333333333333,0,3.25,1.8333333333333333,1,0,1,0,2,0,0,0,0,0,0,0,26,34.0,13.3,0.0,4.7,391840,4
144,331,55605,Toby Alderweireld,17,TOT,Spurs,12,MUN,Man Utd,4,0,1,2,42,37,1.3076923076923077,0,3.230769230769231,2.8461538461538463,1,0,0,0,2,0,0,0,0,0,0,0,15,19.8,17.3,0.0,3.7,389485,1
158,331,55605,Toby Alderweireld,17,TOT,Spurs,5,BUR,Burnley,4,1,5,0,43,25,1.7857142857142858,0,3.0714285714285716,1.7857142857142858,1,0,0,1,0,0,0,0,0,0,0,0,25,13.8,3.1,0.0,1.7,391050,6
6,332,38290,Danny Rose,17,TOT,Spurs,2,AVL,Aston Villa,4,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13,15.2,53.0,2.0,7.0,135628,2
