_fixture_id,player_id,alt_id,name,player_team,_player_team_abbr,_player_team_name,opponent_team,_opponent_team_abbr,_opponent_team_name,match_difficulty,was_home_match,player_team_goals,opponent_team_goals,player_team_total_goals,opponent_team_total_goals,player_team_relavent_avg_goals,opponent_team_relavent_avg_goals,player_team_avg_goals,opponent_team_avg_goals,played_minutes,avg_goal_scored,avg_assists,avg_clean_sheets,avg_goals_conceded,avg_own_goals,avg_penalties_saved,avg_penalties_missed,total_yellow_cards,total_red_cards,avg_saves,avg_bonus,avg_bps,ict_index_score_prev_match,team_selected,avg_points_per_minute,points
101,489,200641,Reiss Nelson,1,ARS,Arsenal,20,WOL,Wolves,3,1,1,1,15,13,2,1.2,1.364,1.182,0,0,0,0.25,0.5,0,0,0,1,0,0,0,3.75,2.1,7213,0.033,0
113,489,200641,Reiss Nelson,1,ARS,Arsenal,9,LEI,Leicester,4,0,0,2,16,27,1,2.4,1.333,2.25,0,0,0,0.25,0.5,0,0,0,1,0,0,0,3.75,2.1,7021,0.033,0
121,489,200641,Reiss Nelson,1,ARS,Arsenal,16,SOU,Southampton,2,1,2,2,16,11,1.833,1,1.231,0.846,0,0,0,0.25,0.5,0,0,0,1,0,0,0,3.75,2.1,7117,0.033,0
137,489,200641,Reiss Nelson,1,ARS,Arsenal,14,NOR,Norwich,2,0,2,2,18,13,0.833,1.667,1.286,0.929,0,0,0,0.25,0.5,0,0,0,1,0,0,0,3.75,2.1,7088,0.033,0
141,489,200641,Reiss Nelson,1,ARS,Arsenal,4,BHA,Brighton,3,1,1,2,20,16,1.857,0.857,1.333,1.067,0,0,0,0.25,0.5,0,0,0,1,0,0,0,3.75,2.1,7080,0.033,0
160,489,200641,Reiss Nelson,1,ARS,Arsenal,19,WHU,West Ham,2,0,3,1,21,17,1,1.429,1.313,1.063,0.5,0,0,0.25,0.5,0,0,0,1,0,0,0,3.75,2.1,7045,0.033,1
7,49,60307,Pascal Groß,4,BHA,Brighton,18,WAT,Watford,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31960,0,6
13,49,60307,Pascal Groß,4,BHA,Brighton,19,WHU,West Ham,2,1,1,1,3,0,0,0,1.5,0,1,0,1,1,0,0,0,0,0,0,0,0,16,2.1,88937,0.067,3
23,49,60307,Pascal Groß,4,BHA,Brighton,16,SOU,Southampton,2,1,0,2,4,1,1,0,1.333,0.333,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,18.5,11.8,83552,0.058,1
37,49,60307,Pascal Groß,4,BHA,Brighton,11,MCI,Man City,4,0,0,4,4,10,3,2,1,2.5,0.5,0,0.333,0.333,0.667,0,0,0,0,0,0,0.333,13.667,1.9,63023,0.06,1
43,49,60307,Pascal Groß,4,BHA,Brighton,5,BUR,Burnley,2,1,1,1,4,5,0.5,1,0.8,1,1,0,0.25,0.25,0.75,0,0,0,0,0,0,0.25,10.75,0.0,54447,0.06,2
58,49,60307,Pascal Groß,4,BHA,Brighton,13,NEW,Newcastle,3,0,0,0,5,4,1.5,0.5,0.833,0.667,1,0,0.2,0.2,0.8,0,0,0,0,0,0,0.2,11.2,10.3,49026,0.047,3
63,49,60307,Pascal Groß,4,BHA,Brighton,6,CHE,Chelsea,4,0,0,2,5,12,1,1.333,0.714,1.714,1,0,0.167,0.333,0.667,0,0,0,0,0,0,0.167,11.167,6.0,43491,0.045,2
72,49,60307,Pascal Groß,4,BHA,Brighton,17,TOT,Spurs,4,1,3,0,5,14,0.667,1.667,0.625,1.75,1,0,0.143,0.286,0.857,0,0,0,0,0,0,0.143,11.143,6.4,40508,0.04,3
81,49,60307,Pascal Groß,4,BHA,Brighton,2,AVL,Aston Villa,3,0,1,2,8,13,0.75,1.25,0.889,1.444,1,0,0.125,0.375,0.75,0,0,0,0,0,0,0.125,11.625,11.0,40344,0.039,6
92,49,60307,Pascal Groß,4,BHA,Brighton,8,EVE,Everton,2,1,3,2,9,8,1.25,0.25,0.9,0.8,1,0,0.222,0.333,0.889,0,0,0,0,0,0,0.222,13.778,14.8,43201,0.043,7
104,49,60307,Pascal Groß,4,BHA,Brighton,14,NOR,Norwich,2,1,2,0,12,11,1.6,0.2,1.091,1,0.5,0.1,0.2,0.3,0.9,0,0,0,0,0,0,0.2,14.4,4.5,51658,0.049,1
115,49,60307,Pascal Groß,4,BHA,Brighton,12,MUN,Man Utd,4,0,1,3,14,13,0.8,1.6,1.167,1.083,0.5,0.091,0.182,0.273,0.818,0,0,0,0,0,0,0.182,13.727,6.3,48554,0.047,4
124,49,60307,Pascal Groß,4,BHA,Brighton,9,LEI,Leicester,4,1,0,2,15,29,1.667,2.5,1.154,2.231,0,0.083,0.25,0.25,0.833,0,0,0,0,0,0,0.167,13.833,6.3,47848,0.05,0
134,49,60307,Pascal Groß,4,BHA,Brighton,10,LIV,Liverpool,4,0,1,2,15,30,0.833,2.833,1.071,2.143,1,0.083,0.25,0.25,0.833,0,0,0,0,0,0,0.167,13.833,6.3,43143,0.05,2
141,49,60307,Pascal Groß,4,BHA,Brighton,1,ARS,Arsenal,3,0,2,1,16,20,0.857,1.857,1.067,1.333,1,0.077,0.231,0.231,0.923,0,0,0,0,0,0,0.154,13.615,6.2,41649,0.047,1
153,49,60307,Pascal Groß,4,BHA,Brighton,20,WOL,Wolves,3,1,2,2,18,21,1.429,1.286,1.125,1.313,1,0.071,0.214,0.214,0.929,0,0,0,1,0,0,0.143,13.071,10.3,40792,0.044,2
10,490,200089,Joseph Willock,1,ARS,Arsenal,13,NEW,Newcastle,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7466,0,3
11,490,200089,Joseph Willock,1,ARS,Arsenal,5,BUR,Burnley,4,1,2,1,1,3,0,0,0.5,1.5,1,0,0,1,0,0,0,0,0,0,0,0,6,1.2,18179,0.048,2
24,490,200089,Joseph Willock,1,ARS,Arsenal,10,LIV,Liverpool,4,0,1,3,3,6,1,4,1,2,1,0,0,0.5,0.5,0,0,0,0,0,0,0,10,6.7,18626,0.033,2
31,490,200089,Joseph Willock,1,ARS,Arsenal,17,TOT,Spurs,4,1,2,2,4,5,2,2,1,1.25,0,0,0,0.333,1.333,0,0,0,0,0,0,0,11,2.2,21926,0.03,0
49,490,200089,Joseph Willock,1,ARS,Arsenal,18,WAT,Watford,2,0,2,2,6,2,1,0.5,1.2,0.4,0.5,0,0,0.333,1.333,0,0,0,0,0,0,0,11,2.2,18607,0.03,1
51,490,200089,Joseph Willock,1,ARS,Arsenal,2,AVL,Aston Villa,4,1,3,2,8,4,2,0.5,1.333,0.667,0.5,0,0,0.25,1.25,0,0,0,0,0,0,0,8.5,1.0,18058,0.03,1
67,490,200089,Joseph Willock,1,ARS,Arsenal,12,MUN,Man Utd,4,0,1,1,11,8,1.333,2,1.571,1.143,0.5,0,0,0.2,1,0,0,0,0,0,0,0,7.4,2.9,17490,0.032,1
71,490,200089,Joseph Willock,1,ARS,Arsenal,3,BOU,AFC Bournemouth,3,1,1,0,12,13,2.333,2,1.5,1.625,0.5,0,0,0.167,0.833,0,0,0,0,0,0,0,7.5,3.3,17171,0.034,1
88,490,200089,Joseph Willock,1,ARS,Arsenal,15,SHU,Sheffield Utd,3,0,0,1,13,7,1.25,0.5,1.444,0.778,0.5,0,0,0.143,0.714,0,0,0,0,0,0,0,6.714,1.7,16508,0.036,1
91,490,200089,Joseph Willock,1,ARS,Arsenal,7,CRY,Crystal Palace,2,1,2,2,13,8,2,1,1.3,0.8,0,0,0,0.125,0.75,0,0,0,0,0,0,0,6.25,0.9,16055,0.034,0
101,490,200089,Joseph Willock,1,ARS,Arsenal,20,WOL,Wolves,3,1,1,1,15,13,2,1.2,1.364,1.182,0,0,0,0.125,0.75,0,0,0,0,0,0,0,6.25,0.9,15562,0.034,0
113,490,200089,Joseph Willock,1,ARS,Arsenal,9,LEI,Leicester,4,0,0,2,16,27,1,2.4,1.333,2.25,0.5,0,0,0.125,0.75,0,0,0,0,0,0,0,6.25,0.9,15156,0.034,1
121,490,200089,Joseph Willock,1,ARS,Arsenal,16,SOU,Southampton,2,1,2,2,16,11,1.833,1,1.231,0.846,0.5,0,0,0.111,0.667,0,0,0,0,0,0,0,6.667,0.9,14865,0.036,1
137,490,200089,Joseph Willock,1,ARS,Arsenal,14,NOR,Norwich,2,0,2,2,18,13,0.833,1.667,1.286,0.929,1,0,0,0.1,0.6,0,0,0,0,0,0,0,6.5,2.8,14580,0.038,2
141,490,200089,Joseph Willock,1,ARS,Arsenal,4,BHA,Brighton,3,1,1,2,20,16,1.857,0.857,1.333,1.067,0.5,0,0,0.091,0.727,0,0,0,0,0,0,0,6.727,2.7,14521,0.037,1
160,490,200089,Joseph Willock,1,ARS,Arsenal,19,WHU,West Ham,2,0,3,1,21,17,1,1.429,1.313,1.063,0,0,0,0.083,0.75,0,0,0,0,0,0,0,6.333,2.6,14318,0.035,0
6,491,184704,Marvelous Nakamba,2,AVL,Aston Villa,17,TOT,Spurs,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12791,0,0
12,491,184704,Marvelous Nakamba,2,AVL,Aston Villa,3,BOU,AFC Bournemouth,3,1,1,2,1,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14792,0,0
21,491,184704,Marvelous Nakamba,2,AVL,Aston Villa,8,EVE,Everton,3,1,2,0,2,1,1,0,0.667,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13501,0,0
34,491,184704,Marvelous Nakamba,2,AVL,Aston Villa,7,CRY,Crystal Palace,3,0,0,1,4,2,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12588,0,0
41,491,184704,Marvelous Nakamba,2,AVL,Aston Villa,19,WHU,West Ham,2,1,0,0,4,6,1.5,2,0.8,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28051,0,3
51,491,184704,Marvelous Nakamba,2,AVL,Aston Villa,1,ARS,Arsenal,4,0,2,3,4,8,0.5,2,0.667,1.333,1,0,0,1,0,0,0,0,0,0,0,0,13,1.5,50183,0.038,2
61,491,184704,Marvelous Nakamba,2,AVL,Aston Villa,5,BUR,Burnley,2,1,2,2,6,8,1,1,0.857,1.143,1,0,0,0.5,1.5,0,0,0,0,0,0,0,13.5,3.2,73271,0.03,2
77,491,184704,Marvelous Nakamba,2,AVL,Aston Villa,14,NOR,Norwich,2,0,5,1,8,9,1,2.667,1,1.125,1,0,0,0.333,1.667,0,0,0,0,0,0,0,16.333,5.3,81234,0.028,2
81,491,184704,Marvelous Nakamba,2,AVL,Aston Villa,4,BHA,Brighton,3,1,2,1,13,8,1.25,0.75,1.444,0.889,1,0,0,0.25,1.5,0,0,0,0,0,0,0,16.75,2.8,87027,0.026,2
95,491,184704,Marvelous Nakamba,2,AVL,Aston Villa,11,MCI,Man City,4,0,0,3,15,29,2,3.5,1.5,2.9,1,0,0,0.2,1.4,0,0,0,0,0,0,0,16,3.9,87123,0.025,2
102,491,184704,Marvelous Nakamba,2,AVL,Aston Villa,10,LIV,Liverpool,5,1,1,2,15,23,1.4,1.8,1.364,2.091,1,0,0,0.167,1.667,0,0,0,0,0,0,0,16.167,3.6,87435,0.025,2
120,491,184704,Marvelous Nakamba,2,AVL,Aston Villa,20,WOL,Wolves,3,0,1,2,16,14,1.6,1.4,1.333,1.167,1,0,0,0.143,1.714,0,0,0,0,0,0,0,15.714,1.7,88768,0.024,1
122,491,184704,Marvelous Nakamba,2,AVL,Aston Villa,13,NEW,Newcastle,3,1,2,0,17,11,1.333,1,1.308,0.846,0,0,0,0.125,1.625,0,0,0,1,0,0,0,14.875,2.8,89782,0.023,0
135,491,184704,Marvelous Nakamba,2,AVL,Aston Villa,12,MUN,Man Utd,4,0,2,2,19,19,1.5,1.833,1.357,1.357,0,0,0,0.125,1.625,0,0,0,1,0,0,0,14.875,2.8,85851,0.023,0
147,491,184704,Marvelous Nakamba,2,AVL,Aston Villa,6,CHE,Chelsea,4,0,1,2,21,28,1.571,1.286,1.4,1.867,1,0,0,0.125,1.625,0,0,0,1,0,0,0,14.875,2.8,82625,0.023,2
151,491,184704,Marvelous Nakamba,2,AVL,Aston Villa,9,LEI,Leicester,4,1,1,4,22,35,1.429,2.429,1.375,2.188,0.5,0,0,0.111,1.667,0,0,0,1,0,0,0,15.222,4.7,79668,0.023,0
2,492,220307,Arnaut Danjuma Groeneveld,3,BOU,AFC Bournemouth,15,SHU,Sheffield Utd,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4272,0,0
12,492,220307,Arnaut Danjuma Groeneveld,3,BOU,AFC Bournemouth,2,AVL,Aston Villa,3,0,2,1,1,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3378,0,0
22,492,220307,Arnaut Danjuma Groeneveld,3,BOU,AFC Bournemouth,11,MCI,Man City,5,1,1,3,3,7,1,5,1,2.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2384,0,0
36,492,220307,Arnaut Danjuma Groeneveld,3,BOU,AFC Bournemouth,9,LEI,Leicester,4,0,1,3,4,3,2,0,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,0,0
42,492,220307,Arnaut Danjuma Groeneveld,3,BOU,AFC Bournemouth,8,EVE,Everton,3,1,3,1,5,4,1,0,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667,0,0
59,492,220307,Arnaut Danjuma Groeneveld,3,BOU,AFC Bournemouth,16,SOU,Southampton,2,0,3,1,8,5,1.5,1,1.333,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,0,0
62,492,220307,Arnaut Danjuma Groeneveld,3,BOU,AFC Bournemouth,19,WHU,West Ham,2,1,2,2,11,8,1.667,1.333,1.571,1.143,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,0,1
71,492,220307,Arnaut Danjuma Groeneveld,3,BOU,AFC Bournemouth,1,ARS,Arsenal,3,0,0,1,13,12,2,2.333,1.625,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,4,0.5,1695,0.077,1
82,492,220307,Arnaut Danjuma Groeneveld,3,BOU,AFC Bournemouth,14,NOR,Norwich,2,1,0,0,13,10,1.75,0.25,1.444,1.111,0.5,0,0,0,0,0,0,0,0,0,0,0,3,0.7,1807,0.083,1
99,492,220307,Arnaut Danjuma Groeneveld,3,BOU,AFC Bournemouth,18,WAT,Watford,2,0,0,0,13,5,1.5,0.75,1.3,0.5,1,0,0,0,0,0,0,0,0,0,0,0,2.333,2.9,1888,0.067,3
103,492,220307,Arnaut Danjuma Groeneveld,3,BOU,AFC Bournemouth,12,MUN,Man Utd,4,1,1,0,13,13,1.4,1,1.182,1.182,0,0,0,0.25,0,0,0,0,0,0,0,0,2,4.2,1998,0.057,0
116,492,220307,Arnaut Danjuma Groeneveld,3,BOU,AFC Bournemouth,13,NEW,Newcastle,2,0,1,2,14,9,1.2,0.6,1.167,0.75,0.5,0,0,0.25,0,0,0,0,0,0,0,0,2,4.2,2069,0.057,1
123,492,220307,Arnaut Danjuma Groeneveld,3,BOU,AFC Bournemouth,20,WOL,Wolves,3,1,1,2,15,16,1.333,1.167,1.154,1.231,0.5,0,0,0.2,0,0,0,0,0,0,0,0,2,0.6,2184,0.06,1
139,492,220307,Arnaut Danjuma Groeneveld,3,BOU,AFC Bournemouth,17,TOT,Spurs,4,0,2,3,16,21,1.167,1.833,1.143,1.5,1,0,0,0.167,0,0,0,0,0,0,0,0,2.833,2.7,2205,0.049,5
148,492,220307,Arnaut Danjuma Groeneveld,3,BOU,AFC Bournemouth,7,CRY,Crystal Palace,3,0,0,1,18,13,1.286,0.714,1.2,0.867,1,0,0.143,0.143,0.429,0,0,0,0,0,0,0,5.857,5.2,2300,0.052,3
152,492,220307,Arnaut Danjuma Groeneveld,3,BOU,AFC Bournemouth,10,LIV,Liverpool,5,1,0,3,18,37,1.286,1.857,1.125,2.313,1,0,0.125,0.25,0.375,0,0,0,0,0,0,0,6.125,1.2,2366,0.051,2
7,493,110735,Adam Webster,4,BHA,Brighton,18,WAT,Watford,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5861,0,0
13,493,110735,Adam Webster,4,BHA,Brighton,19,WHU,West Ham,2,1,1,1,3,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6342,0,0
23,493,110735,Adam Webster,4,BHA,Brighton,16,SOU,Southampton,2,1,0,2,4,1,1,0,1.333,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5912,0,0
37,493,110735,Adam Webster,4,BHA,Brighton,11,MCI,Man City,4,0,0,4,4,10,3,2,1,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5678,0,0
43,493,110735,Adam Webster,4,BHA,Brighton,5,BUR,Burnley,2,1,1,1,4,5,0.5,1,0.8,1,1,0,0,0,4,0,0,0,0,0,0,0,15,2.1,5887,0,2
58,493,110735,Adam Webster,4,BHA,Brighton,13,NEW,Newcastle,3,0,0,0,5,4,1.5,0.5,0.833,0.667,1,0,0,0,2.5,0,0,0,0,0,0,0,13.5,1.4,6129,0.011,8
63,493,110735,Adam Webster,4,BHA,Brighton,6,CHE,Chelsea,4,0,0,2,5,12,1,1.333,0.714,1.714,1,0,0,0.333,1.667,0,0,0,0,0,0,0.667,18.333,4.5,8008,0.037,0
72,493,110735,Adam Webster,4,BHA,Brighton,17,TOT,Spurs,4,1,3,0,5,14,0.667,1.667,0.625,1.75,1,0,0,0.25,1.75,0,0,0,1,0,0,0.5,16.25,4.3,8328,0.028,6
81,493,110735,Adam Webster,4,BHA,Brighton,2,AVL,Aston Villa,3,0,1,2,8,13,0.75,1.25,0.889,1.444,1,0,0,0.4,1.4,0,0,0,1,0,0,0.4,19.4,3.8,12226,0.036,7
92,493,110735,Adam Webster,4,BHA,Brighton,8,EVE,Everton,2,1,3,2,9,8,1.25,0.25,0.9,0.8,1,0.167,0,0.333,1.5,0,0,0,1,0,0,0.333,20.167,11.2,17848,0.043,-1
104,493,110735,Adam Webster,4,BHA,Brighton,14,NOR,Norwich,2,1,2,0,12,11,1.6,0.2,1.091,1,0.5,0.143,0,0.286,1.571,0.143,0,0,1,0,0,0.286,19.143,1.3,18946,0.035,1
115,493,110735,Adam Webster,4,BHA,Brighton,12,MUN,Man Utd,4,0,1,3,14,13,0.8,1.6,1.167,1.083,0,0.125,0,0.25,1.375,0.125,0,0,1,0,0,0.25,18.25,0.6,14386,0.035,0
124,493,110735,Adam Webster,4,BHA,Brighton,9,LEI,Leicester,4,1,0,2,15,29,1.667,2.5,1.154,2.231,1,0.125,0,0.25,1.375,0.125,0,0,1,0,0,0.25,18.25,0.6,11764,0.035,0
134,493,110735,Adam Webster,4,BHA,Brighton,10,LIV,Liverpool,4,0,1,2,15,30,0.833,2.833,1.071,2.143,1,0.111,0,0.222,1.444,0.111,0,0,2,0,0,0.222,16.889,1.9,11483,0.03,1
141,493,110735,Adam Webster,4,BHA,Brighton,1,ARS,Arsenal,3,0,2,1,16,20,0.857,1.857,1.067,1.333,1,0.1,0,0.2,1.5,0.1,0,0,2,0,0,0.2,16.8,3.6,11370,0.028,8
153,493,110735,Adam Webster,4,BHA,Brighton,20,WOL,Wolves,3,1,2,2,18,21,1.429,1.286,1.125,1.313,1,0.182,0,0.182,1.455,0.091,0,0,2,0,0,0.182,17.636,13.0,13193,0.034,1
2,494,225321,Aaron Ramsdale,3,BOU,AFC Bournemouth,15,SHU,Sheffield Utd,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3091,0,2
12,494,225321,Aaron Ramsdale,3,BOU,AFC Bournemouth,2,AVL,Aston Villa,3,0,2,1,1,1,0,0,0.5,0.5,1,0,0,0,1,0,0,0,0,0,2,0,11,1.0,8566,0.022,4
22,494,225321,Aaron Ramsdale,3,BOU,AFC Bournemouth,11,MCI,Man City,5,1,1,3,3,7,1,5,1,2.333,1,0,0,0,1,0,0,0,0,0,4,0,17.5,4.0,13643,0.033,1
36,494,225321,Aaron Ramsdale,3,BOU,AFC Bournemouth,9,LEI,Leicester,4,0,1,3,4,3,2,0,1,0.75,1,0,0,0,1.667,0,0,0,0,0,3.333,0,15.667,1.9,19406,0.026,1
42,494,225321,Aaron Ramsdale,3,BOU,AFC Bournemouth,8,EVE,Everton,3,1,3,1,5,4,1,0,1,0.8,1,0,0,0,2,0,0,0,0,0,3,0,15,1.3,22068,0.022,3
59,494,225321,Aaron Ramsdale,3,BOU,AFC Bournemouth,16,SOU,Southampton,2,0,3,1,8,5,1.5,1,1.333,0.833,1,0,0,0,1.8,0,0,0,0,0,3.2,0,15.8,3.4,26492,0.024,10
62,494,225321,Aaron Ramsdale,3,BOU,AFC Bournemouth,19,WHU,West Ham,2,1,2,2,11,8,1.667,1.333,1.571,1.143,1,0,0.167,0,1.667,0,0,0,0,0,3.667,0.5,18.833,6.6,51706,0.039,2
71,494,225321,Aaron Ramsdale,3,BOU,AFC Bournemouth,1,ARS,Arsenal,3,0,0,1,13,12,2,2.333,1.625,1.5,1,0,0.143,0,1.714,0,0,0,0,0,3.714,0.429,18.571,3.0,58222,0.037,2
82,494,225321,Aaron Ramsdale,3,BOU,AFC Bournemouth,14,NOR,Norwich,2,1,0,0,13,10,1.75,0.25,1.444,1.111,1,0,0.125,0,1.625,0,0,0,0,0,3.375,0.375,17.5,1.1,70443,0.035,6
99,494,225321,Aaron Ramsdale,3,BOU,AFC Bournemouth,18,WAT,Watford,2,0,0,0,13,5,1.5,0.75,1.3,0.5,1,0,0.111,0.111,1.444,0,0,0,0,0,3.111,0.333,17.889,0.8,90239,0.038,8
103,494,225321,Aaron Ramsdale,3,BOU,AFC Bournemouth,12,MUN,Man Utd,4,1,1,0,13,13,1.4,1,1.182,1.182,1,0,0.1,0.2,1.3,0,0,0,0,0,3.1,0.4,19,2.2,108434,0.043,9
116,494,225321,Aaron Ramsdale,3,BOU,AFC Bournemouth,13,NEW,Newcastle,2,0,1,2,14,9,1.2,0.6,1.167,0.75,1,0,0.091,0.273,1.182,0,0,0,0,0,3.182,0.545,19.909,2.0,249480,0.048,4
123,494,225321,Aaron Ramsdale,3,BOU,AFC Bournemouth,20,WOL,Wolves,3,1,1,2,15,16,1.333,1.167,1.154,1.231,1,0,0.083,0.25,1.25,0,0,0,0,0,3.5,0.583,20.167,4.4,337020,0.048,2
139,494,225321,Aaron Ramsdale,3,BOU,AFC Bournemouth,17,TOT,Spurs,4,0,2,3,16,21,1.167,1.833,1.143,1.5,1,0,0.077,0.231,1.308,0,0,0,0,0,3.615,0.538,20.077,3.6,304711,0.046,1
148,494,225321,Aaron Ramsdale,3,BOU,AFC Bournemouth,7,CRY,Crystal Palace,3,0,0,1,18,13,1.286,0.714,1.2,0.867,1,0,0.071,0.214,1.429,0,0,0,0,0,3.5,0.5,19.429,1.9,301059,0.044,2
152,494,225321,Aaron Ramsdale,3,BOU,AFC Bournemouth,10,LIV,Liverpool,5,1,0,3,18,37,1.286,1.857,1.125,2.313,1,0,0.067,0.2,1.4,0,0,0,0,0,3.333,0.467,18.867,0.6,281640,0.042,3
3,495,220037,Bailey Peacock-Farrell,5,BUR,Burnley,16,SOU,Southampton,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3785,0,0
11,495,220037,Bailey Peacock-Farrell,5,BUR,Burnley,1,ARS,Arsenal,4,0,1,2,3,1,0,0,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4607,0,0
30,495,220037,Bailey Peacock-Farrell,5,BUR,Burnley,20,WOL,Wolves,3,0,1,1,4,1,1,1,1.333,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4818,0,0
32,495,220037,Bailey Peacock-Farrell,5,BUR,Burnley,10,LIV,Liverpool,5,1,0,3,5,9,3,2,1.25,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5051,0,0
43,495,220037,Bailey Peacock-Farrell,5,BUR,Burnley,4,BHA,Brighton,2,0,1,1,5,4,1,0.5,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5330,0,0
52,495,220037,Bailey Peacock-Farrell,5,BUR,Burnley,14,NOR,Norwich,2,1,2,0,6,9,1.5,0.5,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5413,0,0
61,495,220037,Bailey Peacock-Farrell,5,BUR,Burnley,2,AVL,Aston Villa,2,0,2,2,8,6,1,1,1.143,0.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5506,0,0
73,495,220037,Bailey Peacock-Farrell,5,BUR,Burnley,8,EVE,Everton,3,1,1,0,10,6,1.667,0.333,1.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5572,0,0
86,495,220037,Bailey Peacock-Farrell,5,BUR,Burnley,9,LEI,Leicester,4,0,1,2,11,14,1.25,2.5,1.222,1.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5602,0,0
93,495,220037,Bailey Peacock-Farrell,5,BUR,Burnley,6,CHE,Chelsea,4,1,2,4,12,19,1.5,3,1.2,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5573,0,0
108,495,220037,Bailey Peacock-Farrell,5,BUR,Burnley,15,SHU,Sheffield Utd,3,0,0,3,14,9,1.2,0.6,1.273,0.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5540,0,0
111,495,220037,Bailey Peacock-Farrell,5,BUR,Burnley,19,WHU,West Ham,2,1,3,0,14,14,1.6,1.2,1.167,1.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5501,0,0
129,495,220037,Bailey Peacock-Farrell,5,BUR,Burnley,18,WAT,Watford,2,0,3,0,17,8,1,0.667,1.308,0.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5487,0,0
131,495,220037,Bailey Peacock-Farrell,5,BUR,Burnley,7,CRY,Crystal Palace,2,1,0,2,20,11,1.833,1,1.429,0.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5470,0,0
142,495,220037,Bailey Peacock-Farrell,5,BUR,Burnley,11,MCI,Man City,5,1,1,4,20,39,1.571,2.571,1.333,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5454,0,0
158,495,220037,Bailey Peacock-Farrell,5,BUR,Burnley,17,TOT,Spurs,4,0,0,5,21,25,1.286,2,1.313,1.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5416,0,0
4,496,242058,Moise Kean,8,EVE,Everton,7,CRY,Crystal Palace,3,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,401577,0,1
15,496,242058,Moise Kean,8,EVE,Everton,18,WAT,Watford,2,1,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,4,0.2,390707,0.048,1
21,496,242058,Moise Kean,8,EVE,Everton,2,AVL,Aston Villa,3,0,0,2,1,2,0,1,0.333,0.667,0.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0.4,275636,0.051,1
35,496,242058,Moise Kean,8,EVE,Everton,20,WOL,Wolves,3,1,3,2,1,2,1,0,0.25,0.5,1,0,0,0,0.333,0,0,0,0,0,0,0,3.667,2.1,191382,0.045,5
42,496,242058,Moise Kean,8,EVE,Everton,3,BOU,AFC Bournemouth,3,0,1,3,4,5,0,1,0.8,1,0.5,0,0.25,0,0.75,0,0,0,0,0,0,0,6.5,5.0,183298,0.056,1
